cat_id,train_text
7,75 درصد تصادفات به دلیل خطای انسانی است \r\n خداداد مقبلی امروز در گفت وگو با خبرنگار فارس در کرمان اظهار کرد: در جاده های کشور 16 میلیون وسیله نقلیه وجود دارد و باید برای کاهش تصادفات کار فرهنگی انجام داد . \r\n\r\n وی با اشاره به امنیت بسیار خوب حوزه های حمل و نقل ریلی و هوایی ادامه داد: در حوزه حمل و نقل جاده ای به دلیل اینکه پایه حمل و نقل بر روی جاده بنا شده است ، وضعیت ایمنی مناسبی نداریم. \r\n\r\n مدیر کل راه و شهرسازی استان کرمان با اشاره به اینکه 70 تا 75 درصد تصادفات به دلیل خطای انسانی است، تاکید کرد: برای افزایش ایمنی حمل و نقل جاده ای باید همه تلاش کنند تا ایمنی بر حوزه حمل و نقل جاده ای حاکم شود. \r\n\r\n مقبلی با تاکید بر لزوم فرهنگ سازی همه جانبه و همکاری همه دستگاه ها و مردم در این راستا تصریح کرد: فرهنگ سازی در این زمینه وظیفه ما و تمام مردم است و همه باید در این راستا تلاش کنند. \r\n\r\n وی با بیان اینکه ارتقای فرهنگ ترافیکی به کاهش تصادفات و تلفات جاده ای کمک می کند، گفت: در حمل و نقل ریلی و هوایی وسیله نقلیه بسیار مجهز و ایمن است و در ساختار آن بسیار مسائل ایمنی را رعایت شده و کسانی که این وسایل نقلیه را هدایت می کنند نیز آموزش های لازم را به صورت کافی دیده اند اما کمترین ایمنی بر حمل و نقل جاده ای حاکم است و کمترین ضریب ایمنی در حمل و نقل را دارد. \r\n\r\n مقبلی با اشاره به وقوع روزانه یک هزار تا یک هزار و 500 تصادف در کشور گفت: این آمار بسیار بالاست، رانندگان وسایل نقلیه پس از دریافت گواهینامه آموزش نمی بینند و خودرو ها نیز ایمنی لازم را ندارند . \r\n\r\n مدیرکل راه و شهرسازی استان کرمان نقش امداد و اورژانس را در کاهش تلفات ناشی از تصادفات بسیار حایز اهمیت دانست و گفت: شاخص ایمنی جاده ها در دنیا بر اساس تلفات جاده ای است و بر اساس آمار تصادفات سنجیده نمی شود. \r\n\r\n مقبلی اظهار کرد: در زمینه فرهنگ ترافیک، افزایش ایمنی وسایل نقلیه ، افزایش ضریب ایمنی جاده و همچنین در حوزه امداد رسانی در دنیا بسیار کار شده و تجهیزات و امکانات پزشکی و اورژانس بسیار مجهزی در اختیار دارند. \r\n\r\n وی با بیان اینکه برای کاهش تلفات ناشی از تصادفات جاده ای باید خودمان را به امکانات روز دنیا مجهز کنیم، عنوان کرد: در دنیا برای امدادرسانی از اورژانس هوایی با یک تیم قوی پزشکی استفاده می شود اما با اینکه کمترین ضریب ایمنی در این حوزه است نتوانسته ایم امکانات مان را به روز کنیم . \r\n\r\n مقبلی ادامه داد: امکانات اورژانسی بیمارستان های ما نیز کم است و بسیاری از بیماران در بیمارستان ها به دلیل کمبود این امکانات جان خود را از دست می دهند. \r\n\r\n وی تصریح کرد: اداره کل راه و شهرسازی، امداد و نجات جاده ای ، اورژانس، راهنمایی و رانندگی، صدا و سیما، مطبوعات و مهم تر از همه مردم می توانند برای کاهش تصادفات تاثیرگذار باشند. \r\n\r\n مقبلی با تاکید بر اینکه اگر همه به مدد بیایند می توانند در کاهش تصادفات بسیار تاثیرگذار باشند، گفت: در این راستا جمعیت انجمن طرفداران ایمنی راه ها در استان تشکیل شده و می تواند در راستای فرهنگ سازی در این زمینه گام های موثری بردارد. \r\n\r\n انتهای پیام/2446/م30
7,خطای انسانی مهمترین عامل وقوع حوادث جاده ای است \r\n به گزارش خبرگزاری فارس از زاهدان، علی اصغر میرشکاری پیش از ظهر امروز در چهاردهمین نشست پیشگیری از وقوع جرم دادگستری استان که صبح امروز در محل سالن شهید بهشتی برگزار شد، گفت: استاندارد تصادفات دنیا در هر 100 هزار نفر 11 نفر است که در برخی از کشورها این تعداد کمتر نیز هست. \r\n\r\n وی افزود: در ایران هر ساله تعداد زیادی از شهروندان به دلیل تصادفات جاده ای جان خود را از دست می دهند که عامل عمده آن ها خطای انسانی بوده که باید در این راستا بیش از پیش فرهنگ سازی صورت گیرد. \r\n\r\n معاون امنیتی انتظامی استاندار سیستان و بلوچستان با بیان اینکه در سال 92، تصادفات جاده ای در سیستان و بلوچستان پنج درصد کاهش داشته است، تصریح کرد: در سال 93 آمار تصادفات جاده ای در این استان با افزایش 10 درصدی مواجه بوده است. \r\n\r\n وی عنوان کرد: سیستان و بلوچستان هفتمین استان کشور از حیث تصادفات جاده ای است و با توجه به اینکه در هر 100 کیلومتر یک پلیس راهور مستقر است باید تعداد گشت های پلیس راهور افزایش یابد تا بتوانیم افزایش آمار تصادفات جاده ای را کنترل کنیم. \r\n\r\n معاون امنیتی انتظامی استاندار سیستان و بلوچستان بر استاندارسازی های لازم برای پیشگیری از تصادفات جاده ای اشاره کرد و افزود: احداث بزرگراه ها، افزایش تعداد پلیس راهورها، اورژانس، پایگاه های هلال احمر و ... در دستور کار قرار دارد. \r\n\r\n وی در ادامه بر فرهنگ سازی رانندگی صحیح تاکید کرد و گفت: علت 80 درصد تصادفات جاده ای خطای انسانی است که انسان ها خود علت اصلی حادثه هستند که در این راستا تنها با پلیس راهور نمی شود تصادفات را کاهش داد بلکه باید فرهنگ مردم را تغییر داد. \r\n\r\n انتهای پیام/75005/م30
7,برگزاری 3 نشست پیشگیری از تصادفات رانندگی در سیستان و بلوچستان \r\n به گزارش خبرگزاری فارس از زاهدان، رسول نامی امروز در دومین نشست کارگروه پیشگیری از تصادفات رانندگی و ضرب و جرح غیر عمدی اظهار داشت: با استفاده از قابلیت ها و ظرفیت های تمامی دستگاه های ذیربط و اجماع توانایی های آنها در راستای پیشگیری از وقوع جرم و آسیب می توان به این مهم دست یافت. \r\n\r\n وی از جمله اقدامات پیشگیرانه در حوزه کاهش تصادفات رانندگی و ضرب و جرح غیر عمدی را اقدامات تنبیهی و قهری با متخلفان، اقدامات بازدارنده و وضعی با افزایش هزینه های جرم و همچنین فرهنگ سازی در حوزه پیشگیری عنوان کرد. \r\n\r\n سرپرست اداره پیش های امنیتی و وضعی دادگستری کل سیستان و بلوچستان در این جلسه با اشاره به برنامه های سال جاری اداره پیشگیری های امنیتی معاونت پیشگیری از وقوع جرم دادگستری کل سیستان و بلوچستان بیان داشت: این برنامه ها با توجه به برنامه ریزی عملیاتی و مشارکت تمامی دستگاه های متولی به نحو مطلوبی در حال اجرا است. \r\n\r\n غلامرضا باغ شیرین ضرورت تشکیل این کارگروه ها را ایجاد حس مشارکت و توانمندسازی دستگاه ها در حوزه اجرای وظایف عنوان کرد. \r\n\r\n وی از جمله عوامل کاهش رشد امار تصادفات را حضور نامحسوس و محسوس پلیس،برخورد مناسب با متخلفین،اقدامات مناسب دستگاه های فرهنگی همچون شهرداری و صدا و سیما و رسانه ها، استفاده از فناوری های نوین کنترل و نظارت، دوربین های پلاک خوان و اصلاح هندسی تقاطع های درون شهری و محورهای پرحادثه برون شهری و جاده ای عنوان کرد. \r\n\r\n در ادامه کارشناسان و مدیران دستگاه های متولی همچون فرمانده انتظامی منطقه زاهدان، پلیس راهور، سازمان حمل و نقل و ترافیک، راهداری استان، فرمانداری،اداره فرهنگی شهرداری و اعضای شورای شهر به تبادل نظر و ارائه پیشنهادات کاربردی با هدف کاهش تصادفات رانندگی پرداختند. \r\n\r\n انتهای پیام/75005
7,استانهایی که بیشترین تصادفات را دارند \r\n سرهنگ وهاب زاده، در همایش فوق تخصصی بررسی سوانح جاده ای با تاکید بر اینکه در 9 ماه اول سال جاری 51 درصد رانندگان در تصادفات فوتی و جرحی مقصر بوده اند، افزود: در تصادفات اتوبوس های بین شهری راننده عامل اصلی است که به دلیل عدم توجه به جلو، تخطی از سرعت مطمئنه، خستگی و خواب آلودگی و انحراف به چپ از مهمترین عوامل بروز تصادفات در جاده های بین شهری بوده است. معاون حمل و نقل پلیس راهوار ناجا، اظهار داشت: بیشترین تصادفات اتوبوس های بین شهری از ساعت 12 تا 6 بامداد رخ می دهد. وی با اشاره به استان های پر تصادف خاطر نشان کرد: در 9 ماه نخست امسال بیشترین تصادفات مربوط به اتوبوس های بین شهری در استان های اصفهان، سمنان، خراسان رضوی، قم و آذربایجان شرقی رخ داده است. به گفته وهاب زاده، 17 درصد تصادفات اتوبوس های بین شهری با عابرین پیاده و 83 درصد تصادفات اتوبوس های بین شهری با وسائل نقلیه بوده است. 95 درصد تصادفات کشور جاده ای استدر این همایش همچنین دکتر داود فدایی- رئیس کمیته تخصصی بررسی تصادفات دانشگاه صنعتی امیرکبیر با تاکید بر ضرورت ایجاد کمیته تخصصی بین دانشگاه های کشور برای بررسی علمی و تخصصی موضوع تصادفات، ادامه داد: کمیته تخصصی دانشگاه های کشور باید متشکل از متخصصین دانشگاه، متخصصین صنعت، سیاستگذاران و برنامه ریزان و نمایندگان پلیس باشد. فدایی با بیان اینکه دانشگاه نگاه آموزشی دارد، افزود: در کشور ما عامل 97.5 درصد تصادفات جاده ای کشور راننده است بنابراین باید با کمک دانشگاه ها سیستم های یاور راننده در اتوبوس ها نصب شود تا این سیستم ها در مواقع عدم تمرکز به کمک راننده بیایند. بیشترین مشکلات اتوبوس هامهندس محمد طاهریان- نماینده شرکت بازرسی کیفیت و استاندارد ایران طی سخنانی در این همایش با اشاره به گزارش مراکز معاینه فنی خودروهای سنگین، خاطر نشان کرد: 66 درصد اتوبوس های مراجعه کننده به این مراکز مشکلی نداشته اند ودر مقابله 13 درصد اتوبوس ها مردود شدند و 21 درصد بعد از رفع عیب و در مراجعه دوم به مرکز معاینه فنی دریافت کرده اند. وی تصریح کرد: در بررسی های مراکز معاینه فنی 21 درصد اتوبوس های مراجعه کننده دارای مشکل ترمز بوده اند.
7,30 درصد فوت شدگان تصادفات خراسان رضوی راکبان موتورسیکلت هستند \r\n به گزارش خبرگزاری فارس از مشهد به نقل از روابط عمومی پزشکی قانونی خراسان رضوی ، سید آریا حجازی اظهار داشت: از ابتدای امسال تا پایان آبان ماه 936 نفر به دنبال حوادث رانندگی در سطح استان جان باختند که این رقم در مقایسه با آمار مشابه سال گذشته 85 نفر کمتر شده است. \r\n\r\n وی درباره تفکیک جغرافیایی وقوع تصادفات رانندگی منجر به فوت در استان، عنوان داشت: جاده های برون شهری با 542 کشته یک درصد کاهش، مسیرهای درون شهری با 316 کشته 17 درصد کاهش و بعد از آن مسیر های روستایی با 78 کشته 15 درصد کاهش داشته اند. \r\n\r\n مدیرکل پزشکی قانونی خراسان رضوی با بیان اینکه 280 موتورسوار نیز در این حوادث فوت شده اند، تصریح کرد: 30 درصد از کل درگذشتگان حوادث رانندگی خراسان رضوی در هشت ماهه گذشته امسال راکب موتورسیلکت بوده اند. \r\n\r\n انتهای پیام/3138/ط
7,افزایش تصادفات خسارتی در پایتخت به دلیل بارش برف \r\n سرهنگ جلال بذرافشان در گفتگو با خبرنگار مهر با بیان این خبر افزود: آغاز بارش برف از ساعت 7 صبح امروز در مناطق مختلف تهران سبب کاهش دید رانندگان و افزایش بسیار سنگین ترافیک در محورها شد. \r\n\r\n وی ادامه داد: افزایش ترافیک و کندی حرکت و همچنین وجود مه غلیظ میزان تصادفات جسارتی را افزایش داد. \r\n\r\n جانشین رئیس پلیس راهنمایی و رانندگی تهران بزرگ گفت: در حال حاضر با همکاری نیروهای شهرداری و پلیس راهور تمامی محورها باز و ترافیک در آنها روان است.
7,افزایش 30 درصدی تماس با اورژانس به دلیل آلودگی هوا/ رشد آمار تصادفات بر اثر کاهش دید رانندگان \r\n رئیس مرکز اورژانس و فوریت های پزشکی استان خوزستان گفت: تماس با اورژانس اهواز به دلیل آلودگی هوا 30 درصد افزایش داشته است. \r\n\r\n شهریار میرخشتی در گفت و گو با خبرنگار ایلنا با اعلام این خبر افزود: با توجه به آلودگی هوای اهواز در چند روز اخیر تعداد تماس با اورژانس حدود 30 درصد افزایش داشته است. \r\n\r\n وی تصریح کرد: البته به دلیل اطلاع رسانی های زیادی که صورت گرفته بود، این میزان افزایش داشتیم و در غیر این صورت این آمار افزایش چشم گیری داشت. \r\n\r\n رئیس مرکز اورژانس و فوریت های پزشکی استان خوزستان افزود: اطلاع رسانی مناسب سبب شد تا افراد حساس و بیمار که ممکن بود با حضور در خارج از منزل دچار مشکل شوند، کمتر از منزل خارج شده و ما با بحران مواجه نشویم. \r\n\r\n وی درباره علائم افراد در زمان تماس با اورژانس گفت: بیشتر افراد با علائمی چون تنگی نفس و سرفه های شدید با اورژانس تماس گرفتند. خوشبختانه در این تماس ها مورد اورژانسی خیلی بد حال گزارش نشده است. \r\n\r\n میرخشتی افزود: علاوه بر تماس با اورژانس از سوی افراد با علائم بیماری حاد تنفسی، مشکل دیگری که به دلیل آلودگی هوا با آن مواجه بودیم، افزایش آمار تصادفات به دلیل کم شدن دید رانندگان است. \r\n\r\n وی با اشاره به اینکه هنوز آماری از میزان افزایش تصادفات جاده ای نداریم، گفت: اطلاعات رسیده نشان از این دارد که میزان تصادفات شهری نیز افزایش داشته است. \r\n\r\n رئیس مرکز اورژانس و فوریت های پزشکی استان خوزستان با اشاره به اینکه همه نیرو های استان در آماده باش به سر می برند، گفت:در تمام شهر ها و جاده ها پایگاه های اورژانس داریم که به غیر از پایگاه های ثابت در همه مناطق در روز پنج شنبه و جمعه اتوبوس آمبولانس های ما در مسیر های پر تردد و میادین و چهار راه های اصلی شهر حضور داشتند که هم پاسخگوی مراجعین احتمالی باشند و هم ماسک های یک بار مصرف بین مردم توزیع کنند. \r\n\r\n وی گفت: جلسات مدیریت بحران استان به صورت مرتب از روز پنج شنبه تشکیل می شود تا هماهنگی های لازم بین دستگاه ها به خصوص دستگاه هایی که وظیفه امداد رسانی را بر عهده دارند برای رسیدگی به وضعیت بحران انجام شود. در این جلسات، مسئولین دانشگاه علوم پزشکی، اورژانس، هلال احمر و غیره حضور داشتند. \r\n\r\n پایان پیام
7,کاهش 8 درصدی تلفات جاده ای گیلان / آمادگی پلیس در نوروز 94 \r\n به گزارش خبرگزاری فارس از رشت، مهرداد مهرگان شامگاه پنجشنبه در هشتمین کمیته کاهش تصادفات پلیس راه استان با اشاره به وضعیت تصادفات رانندگی گیلان اظهار کرد: برای کنترل و کاهش تصادفات جاده ای استان از ابتدای امسال برنامه ریزی مدونی توسط کارشناسان پلیس راه طراحی شده است. \r\n\r\n وی از کاهش هشت درصدی تلفات انسانی ناشی از تصادفات رانندگی جاده ای گیلان در 10 ماه گذشته خبر داد و گفت: این کاهش حاصل برنامه ریزی مدون پلیس راه بوده است. \r\n\r\n جانشین فرمانده انتظامی گیلان با ابراز رضایت از نتایج حاصل شده، تصریح کرد: پلیس راه گیلان برای کنترل ترافیک و سهولت در تردد مسافران با توجه به نزدیک شدن به پایان سال و آغاز سفرهای پر حجم نوروزی آمادگی کامل دارد. \r\n\r\n وی اجرای قانون رسیدگی به تخلفات رانندگی، رعایت مقررات توسط رانندگان و مردم، افزایش جرایم تخلفات رانندگان متخلف و تلاش شبانه روزی پرسنل پرتلاش پلیس راه گیلان را در کاهش تلفات تصادفات رانندگی مذکور تاثیرگذار دانست. \r\n\r\n مهرگان با تاکید بر ضرورت رعایت مقررات راهنمایی و رانندگی و صبر و حوصله به هنگام رانندگی، خاطرنشان کرد: رعایت حقوق دیگران و پرهیز از انجام هرگونه حرکات مخاطره آمیز و حادثه ساز در جاده ها امری ضروری است. \r\n\r\n وی از رانندگان و مسافران گیلان خواست تا ضمن رعایت مقررات رانندگی، لحظات خوشی را برای خود و خانواده شان در مدت اقامت در این استان رقم بزنند. \r\n\r\n انتهای پیام/2300/
7,اهداء 4800سبد کالا ویژه خانواده های مددجویان زندان اصفهان و خمینی شهر \r\n مدیر کل زندان های استان اصفهان در سخنانی به قدردانی از کمک ها و تلاش های خیرین پرداخت و گفت: در طی 4 سال از گذشت عمر خیریه امام موسی کاظم(ع) در اداره کل زندان ها کمک های قابل توجهی در امور مختلف شد که وجود و حضور خیرین در عرصه زندانبانی نه تنها مددجو و خانواده های آنان بلکه در بسیاری از امور زندانبانی نیز حضور و آرامش خاصی به مددجویان و زندانها داشته است. \r\n\r\n به گزارش خبرنگار ایلنا از اصفهان، امیری گفت: کمک به معیشت خانواده های مددجویان از جمله کمک هایی بود که نشاط و شادی خاصی را به خانواده ها و مددجویان هدیه کرد. چرا که در مراحل مختلفی که در ایام نوروز، ماه رمضان و شروع فصل مدارس کمک شد از دغدغه های مسئولین زندانها،خانواده ها و خود مددجویان است. \r\n\r\n امیری تصریح کرد: وقتی مددجو احساس کرد که مردم و جامعه بدنبال خیر رسانی و از خانواده او غافل نیستند در زندان نیز آرامش گرفت و از هر گونه تخلف و ناامنی پرهیز کرد. \r\n\r\n مدیر کل زندان های استان در ادامه در تشریح عملکرد و فعالیت های خیریه در طی چند ساله گذشته از ایجاد اشتغال جدید در بین مددجویان و خانواده های آنان در سطح جامعه سخن گفت و افزود:در حال حاضر، بیش از 300 مددجو در سطح زندان مرکزی و اردوگاه کار درمانی اصفهان تحت اشتغال خیریه نذر اشتغال قرار گرفته اند. \r\n\r\n در ادامه نیز مدیر عامل خیریه امام موسی کاظم (ع) اصفهان در طی سخنان کوتاهی مهم ترین حضور خیرین را اطلاع رسانی به موقع مدیر کل زندان های استان دانست و گفت: با اطلاع رسانی شفاف و آگاه سازی مسئولین از وضعیت زندان های استان و توصیه امام جمعه محترم اصفهان خیرین وارد این قضیه شدند و امروز پس از 4 سال از عمر این خیریه بسیار خوشحالیم که توانسته ایم گام های بزرگی در راستای کمک به زندانها و خانواده های آنان برداریم. \r\n\r\n صدیقی پور گفت: تاکنون حدود 600 زندانی با بیش از 2میلیارد و 400میلیون تومان با کمک خیرین از زندان ها ازاد و به آغوش خانواده و جامعه بازگشته اند. \r\n\r\n همچنین مدیر عامل خیریه امام موسی کاظم (ع) زندان شهرستان خمینی شهر نیز با قدردانی از حضور خیرین شهرستان اصفهان از ایجاد و تشکیل این خیریه ابراز خرسندی کرد و گفت: حضور و کمک در امر خیر و دستگیری از نیازمندان مخصوصا خانواده مددجویان و زندانها را افتخاری بر زندگی خود می دانیم و امیدواریم که بتوایم در دیگر عرصه ها نیز حضور و گام های بلند برداریم. \r\n\r\n حاج هاشمی در ادامه از گام های بلند خیرین شهرستان و اعضاء هیئت مدیره من جمله اقایان قدسی و محمدی و دیگر اعضاء قدردانی کرد و گزارش کوتاهی از روند فعالیت های انجام گرفته به حضار ارائه داد. \r\n\r\n در پایان این جلسه نیز به مناسبت روزهای پایانی سال و ارائه کمک و هدیه سبد کالا به خانواده های مددجویان هر دو شهرستان، تعداد 4 هزار سبد کالا، ویژه خانواده های زندانیان شهرستان اصفهان و تعداد 800 سبد کالا نیز ویژه خانواده های مددجویان شهرستان خمینی شهر مورد موافقت و تعهد خیرین قرار گرفت. \r\n\r\n پایان پیام
7,با احیا و گسترش وقف بسیاری از مشکلات و محرومیت ها از بین می رود \r\n یاسوج-خبرنگاررسالت: \r\n\r\n مدیرکل اوقاف و امور خیریه استان کهگیلویه وبویراحمد گفت: با احیا و گسترش وقف در جامعه می توانیم بسیاری از مشکلات، محرومیت ها و فقرها را از بین ببریم و در کنار آن کارهای بزرگی انجام دهیم. مدیرکل کمیته امداد استان با مدیر کل جدید اوقاف و امور خیریه استان دیدار و گفتگو کرد. سیدغلامرضا متقی ضمن قدردانی از تعامل بین کمیته امداد با اوقاف و امور خیریه استان از گذشته تا کنون در زمینه های مختلف و آرزوی توفیق برای مدیرکل جدید، اظهار داشت: کمیته امداد در راستای حمایت از اقشار نیازمند جامعه اقدامات متفاوتی ارائه می دهد و در این راستا نیازمند حمایت و همکاری همه مسئولان و مردم می باشد. مدیرکل کمیته امداد استان به ایجاد مراکز نیکوکاری این نهاد اشاره کرد و گفت: این امر به منظور توسعه مشارکت های مردمی و شناسایی نیازمندان و متمکنین محله ها با محوریت مساجد اجرا شده که امیدواریم گامی اساسی در از بین بردن فقر در جامعه باشد و در این راستا نیازمند تعامل و همکاری هرچه بیشتر اداره اوقاف و امور خیریه هستیم. مدیرکل اوقاف و امور خیریه استان نیز در این دیدار گفت: کمیته امداد زمینه خوبی برای کمک به فقرا و افراد نیازمند و همچنین توانمندسازی آنان با ایجاد اشتغال فراهم نموده است.
7,جشنواره خیریه غذا در مخابرات استان گیلان برگزار شد \r\n به گزارش خبرگزاری موج از رشت، صبح امروز به مناسبت گرامیداشت ایام الله دهه فجر و با هدف کمک به کودکان بی سرپرست، کمیته بانوان شرکت مخابرات استان اقدام به برپایی جشنواره غذا کرد. \r\n این جشنواره خیریه که بنا بر انتظار با استقبال بی نظیر مواجه شد؛ در راستای کمک به کودکان بد سرپرست و بی سرپرست برگزار شده است. \r\n گفتنی است، در این اقدام خداپسندانه مبلغ بالغ بر 20 میلیون ریال جمع اوری شد که در اولین فرصت به مرکز نگهداری کودکان بی سرپرست اهدا خواهد شد. \r\n این جشنواره خیریه دومین جشنواره خیریه غذا و مشارکت همگانی همکاران مخابرات استان گیلان است.
7,22 سازمان خیریه مردم نهاد در آمل فعالیت دارند \r\n به گزارش خبرگزاری فارس از آمل، جعفر رسولی امشب در جلسه سازمان های خیریه مردم نهاد در سالن اجتماعات فرمانداری این شهرستان اظهار کرد: دولت به تنهایی نمی تواند همه مشکلات و نارسایی ها در جامعه را با اعتبارات خود زیرپوشش قرار دهد به همین منظور سازمان های خیریه مردم نهاد و سمن ها می توانند بار بزرگی را از روی دوش دولت ها بردارند. \r\n\r\n وی افزود: سازمان های خیریه مردم نهاد در این شهرستان در بخش های مختلفی همانند کمک به نیازمندان، بررسی مشکلات موجود در طبیعت، کمک به جهیزیه عروس، کمک به بیماران خاص، سرطانی ها و بیماران MS، زنان بی سرپرست و حفاظت از محیط زیست فعالیت دارند. \r\n\r\n معاون فرماندار ویژه آمل تصریح کرد: ایرانیان در انجام کارهای خیر، نوع دوستی و انجام کار خداپسندانه زبانزد بوده زیرا کمک به نیازمندان در مبانی دینی، اعتقادی و مذهبی مان به عنوان یک ارزش مطرح است. \r\n\r\n رسولی با تاکید اینکه مردم این شهرستان نیز در بین دیگر شهرهای مازندران در خیرخواهی و نوع دوستی از یکدیگر سبقت گرفته و سرآمد هستند، گفت: وجود سازمان های خیریه مردم نهاد در بخش های فرهنگی، زیست محیطی و خیریه ای بسیار مفید و موثر است. \r\n\r\n این مسئول ادامه داد: 22 سازمان خیریه مردم نهاد در این شهرستان فعالیت دارد که در مجموع عملکردشان مطلوب و رضایت بخش است. \r\n\r\n معاون فرماندار ویژه آمل تصریح کرد: در نظام جمهوری اسلامی باید هر روز خدمات بیشتر و بهتر در بخش های مختلف را به مردم شاهد باشیم. \r\n\r\n وی با اشاره به برگزاری انتخابات اعضای جدید هیئت مدیره سازمان های خیریه مردم نهاد این شهرستان گفت: در این انتخابات توسلی از انجمن بیماران MS و مسقطی از انجمن بیماران سرطانی آرین با رای اعضا انتخاب شدند. \r\n\r\n انتهای پیام/86012/ی20
7,برگزاری نمایشگاه خیریه به نفع بیماران جذامی در باغ موزه قصر \r\n به گزارش خبرگزاری فارس ، بنیاد خیریه یاران برکت مهر با همراهیِ مرکزِ کارآفرینیِ خانه ماندگار و سازمان مردم نهاد خیریه به نفع زنان و مردانِ جذامی، از شانزدهم تا هجدهم دی ماه 1393 نمایشگاهی از آثار نقاشی هنرمندانِ خیِر و بازارچه ای از تولیدات مددجویان و خیرین را در باغ موزه ی قصر برگزار خواهند کرد. \r\n\r\n علاقه مندان می توانند همه روزه از ساعت 9 صبح تا 20 از این نمایشگاه که در گالری کمال الملک واقع در موزه مارکوف به نشانی انتهای خیابان شهید مطهری، بعد از تقاطع خیابان دکتر شریعتی، میدان پلیس برگزار می شود، بازدید کنند. \r\n\r\n انتهای پیام/
7,بیش از 86 درصد هزینه های آسایشگاه توسط خیرین تامین می شود \r\n به گزارش خبرگزاری فارس از جنوب استان تهران به نقل از روابط عمومی آسایشگاه خیریه کهریزک، محسن پزشکی اظهار کرد: آسایشگاه خیریه کهریزک در سال 1351 به همت دکتر حکیم زاده آغاز به کار کرد و امروز بعد از گذشت از 42 سال این مجموعه به یک هزار و 750 مددجوی سالمند، بیمار ام .اس و معلول ارائه خدمت می کند. \r\n\r\n وی گفت: سه گروه در آسایشگاه خیریه کهریزک ساکن هستند که عمده ترین این افراد سالمندان هستند که تقریباً دو سوم کل تعداد تخت های مجموعه را تشکیل می دهند، بخش دوم معلولان جوان و معلولان میانسال بوده و گروه سوم بیماران مبتلا به ام .اس هستند که 10 سال پیش به این مجموعه اضافه شدند. \r\n\r\n مدیر روابط عمومی آسایشگاه خیریه کهریزک افزود: براساس آخرین آمارها حدود 86 درصد از هزینه های جاری آسایشگاه خیریه کهریزک توسط خیرین و به صورت کمک های مردمی (نقدی، غیرنقدی) تامین می گردد که از این میان حدود 14 درصد از هزینه ها از محل کمک های دولتی در قالب یارانه از طریق سازمان بهزیستی و کمیته امداد امام خمینی (ره) و کمتر از یک درصد از مستمری مددجویان تامین می شود. \r\n\r\n پزشکی ادامه داد: آسایشگاه خیریه کهریزک بیماران ام.اسی را که در مرحله پیشرفت بیماری قرا داشته و توان مالی ندارند پذیرش می کند. \r\n\r\n وی بیان کرد: انجمن ام.اس ایران براساس توافق نامه که با کهریزک دارد هر هفته یک نفر متخصص نورولوژی را به آسایشگاه برای خدمات درمانی می فرستد و سعی این مجموعه بر آن است که با خدمات درمانی حتی الامکان درد آن ها را کاهش داده و وضعیت روحی آن ها را تلطیف کرده و از پیشرفت بیماری آنان جلوگیری کند. \r\n\r\n مدیر روابط عمومی آسایشگاه خیریه کهریزک تصریح کرد: آسایشگاه خیریه یک ساختمان ویژه در دو طبقه برای بیماران ام.اس دارد که دارای 120 تخت خواب است که این تعداد 60 تخت به خانم ها و 60 تخت به آقایان اختصاص دارد. \r\n\r\n پزشکی خاطرنشان کرد: هزینه نگهداری هر مددجوی کهریزک به طور میانگین ماهیانه مبلغ 2 میلیون و یکصد هزار تومان است که این رقم در ارتباط با بیماران ام.اس به بیش از 3 میلیون تومان هم می رسد. \r\n\r\n انتهای پیام/2462/ک
