cat_id,train_text
3,بسیج در تمام ابعاد فعالیت دارد \r\n به گزارش خبرگزاری فارس از دامغان، سیدمحمدرضا حسینی ظهر امروز در نشستی بصیرتی در دامغان اظهار داشت: تاریخ بسیج تنها به دوران انقلاب برنمی گردد بلکه از صدر اسلام شاهد بسیج بوده ایم. \r\n\r\n وی با اشاره به سخنان امام راحل، به تاریخچه بسیج اشاره کرد و افزود: زمانی که در صدر اسلام مسلمانان در خطر تهدید بودند، در مساجد جمع می شدند و تحت آموزش نظامی برای دفاع قرار می گرفتند. \r\n\r\n فرمانده سپاه شهرستان دامغان افزود: بعد از پیروزی انقلاب اسلامی، امام می دانستند دشمنی با انقلاب اسلامی زیاد است و انقلاب اهداف بزرگی دارد و فرمان تشکیل بسیج را دادند؛ خود مردم بهترین گزینه برای مقابله با دشمنی ها و دفاع از ارزش ها هستند و از این رو، تشکیل بسیج انجام شد. \r\n\r\n حسینی بیان کرد: بسیج در تمام ابعاد شکل گرفت و به جذب پرداخت؛ هدفی که ما از تشکیل بسیج داریم، همان است که هم مدنظر امام و هم مقام معظم رهبری بوده و امروز باید به این موارد توجه شود. \r\n\r\n وی تحقق فرمایش امام مبنی بر تشکیل هسته های حزب الله و ارتش 20 میلیونی، ایجاد توانایی و آمادگی لازم در جهت دفاع از کوی و برزن و مرز های سرزمینی و همچنین ارزش های نظام و انقلاب اسلامی و نیز کمک به دولت در سازندگی و حضور بسیج در هنگام بلا و حوادث غیرمترقبه را از اهداف امروز سازمان بسیج دانست. \r\n\r\n فرمانده سپاه شهرستان دامغان افزود: حفظ و بالابردن توان رزمی و عقیدتی نیز در دستور کار قرار دارد و امسال برنامه های هفته بسیج با شعار عزم ملی و مدیریت جهادی برگزار شد و اثرات خوبی داشت. \r\n\r\n انتهای پیام/74023/ع30
3,بسیج در همه سنگرها گوش به فرمان ولایت فقیه است \r\n مسعود رمرودی امروز در گفت وگو با خبرنگار فارس در زنجان با اشاره به اهمیت هفته بسیج اظهار کرد: برنامه های هفته بسیج سال جاری با شعار بسیج مظهر عزم ملی و مدیریت جهادی در حال برگزاری است. \r\n\r\n وی با اشاره به اینکه امروز بسیج توانسته نقش خود را به عنوان یک مدیر جهادی و عزم خود را در پروژه های مختلف در طول 36 سال پس از پیروزی انقلاب اسلامی ایران به خوبی ایفا کند، گفت: بسیج مستضعفین در تاریخ پنجم آذر ماه سال 58 به فرمان امام راحل تشکیل شد. \r\n\r\n معاون فرهنگی سپاه انصارالمهدی (عج) استان زنجان با بیان اینکه امام راحل شجره طیبه بسیج را غرس کردند، گفت: ایجاد ارتش 20 میلیونی با راهنمایی و الطاف الهی و با تفکر عمیق امام راحل تشکیل شد. \r\n\r\n این مسئول با اشاره به اینکه تداوم انقلاب اسلامی مدیون مقام معظم رهبری است، افزود: امروز بسیج به عنوان سرباز ولایت در همه سنگرها گوش به فرمان ولایت فقیه است. \r\n\r\n رمرودی با بیان اینکه انقلاب ویژگی هایی همچون استکبارستیزی، ظلم ستیزی، دفاع از مظلوم و عدالت طلبی دارد، بیان کرد: دشمنان با شناختی که نسبت به این شعارها داشتند خود را تجهیز کرده و در مقابل انقلاب قد علم کردند. \r\n\r\n وی با اشاره به اینکه امام راحل با دیدگاه روشن خود بسیج را تشکیل داده و قبل از آغاز جنگ تحمیلی بسیج را در قالب پایگاه مساجد آغاز کردند، متذکر شد: بسیج توانسته در کارهای زیربنایی، زیرساختی، مسائل رزمی و فرهنگی در عرصه دفاع نقش خود را به خوبی ایفا کند. \r\n\r\n معاون فرهنگی سپاه انصارالمهدی (عج) استان زنجان با اشاره به اینکه امروز بسیج در همه عرصه های فرهنگی، اقتصادی، اقتصاد مقاومتی و سیاسی حضور گسترده ای دارد، اظهار کرد: امید است بسیج بتواند سرباز واقعی ولایت فقیه باشد. \r\n\r\n انتهای پیام/73008/ر20/پو3002
3,صهیونیست ها تا روز نابودی کامل اسرائیل باید در آماده باش باشند/ شهادت الله دادی جواز پاسخ مناسب به آنهاست \r\n به گزارش خبرگزاری فارس به نقل از پایگاه اینترنتی بسیج، سردار محمدرضا نقدی رییس سازمان بسیج مستضعفین در نشست فرماندهان و مسئولین بسیج و سپاه های استانی کشور گفت: شهادت شهید الله دادی دستورالعملی برای آزادی قدس و جوازی جهت پاسخ مناسب علیه رژیم صهیونیستی است. \r\n\r\n نقدی شهادت سردار الله دادی را سند روشنگری و بیدارگری دانست و اظهار داشت: شهادت ایشان بار دیگر ثابت کرد که تکفیری ها، شاخه نظامی جنگ های نامنظم رژیم صهیونیستی و آمریکا علیه امت اسلام هستند. \r\n\r\n وی با بیان اینکه خون شهید الله دادی پرده از چهره منافقانه برخی برداشت، تصریح کرد: این ترور نشان داد علت حمله گسترده رسانه های صهیونیستی و عوامل آنها به سپاه و بسیج چیست؛ نفوذ و اثر سپاه و بسیج در تقویت جبهه مقاومت باعث شده برای دشمنی با تمام توان وارد عرصه شوند. \r\n\r\n رییس سازمان بسیج مستضعفین در ادامه خطاب به صهیونیست ها تاکید کرد: صهیونیست ها بدانند آنچه از آن می ترسند به سرشان خواهد آمد و تنها راه این است که چمدان های خود را بسته و به کشورشان بازگردند. \r\n\r\n وی با بیان اینکه صهیونیست ها روی آرامش را نخواهند دید، ادامه داد: این خون ها بدون پاسخ نمانده و تا روز نابودی کامل رژیم صهیونیستی، آنها باید کاملا در آماده باش باشند. \r\n\r\n جانشین فرمانده کل سپاه در امر بسیج غلبه بر رژیم صهیونیستی در عملیات آزادسازی قدس را راحت تر از غلبه بر این رژیم در جنگ های 33، 22، 8 و 51 روزه دانست و افزود: دکترین نظامی رژیم صهیونیستی بر مبنای آفند و تهاجم بوده و این روش 60 سال در ارتش آنها نهادینه شده است. \r\n\r\n وی رژیم صهیونیستی را در مسئله پدافندی بسیار آسیب پذیر و ضعیف دانسته و تصریح کرد: این آسیب پذیری در پدافند سبب شکست راحت آنها خواهد شد چراکه وقتی ارتش این رژیم 4 بار در موضع آفندی شکست خورده بی شک در موضع پدافندی خیلی راحت تر شکست خواهند خورد. \r\n\r\n نقدی نابودی رژیم صهیونیستی و گسترش اسلام ناب در سراسر دنیا را آرزوی بزرگ امام خمینی علیه الرحمه عنوان و خاطرنشان کرد: این آرزوی امام در حال محقق شدن است و در این راه مدیون خون پاک شهدایی هستیم که قبل از شهادتشان حتی اهتزاز پرچم اسلام بالای سرشان را ندیده و در این آرزو خونشان را فدا کردند. \r\n\r\n انتهای پیام/
3,بسیج پا به پای مردم در حرکت است \r\n به گزارش سپاه نیوز؛ مصطفی کریمی فرمانده سپاه خلخال در مراسم معرفی فرمانده جدید بخش خورش رستم خلخال گفت: حرکت خدمت به مردم باید از درون ادارات آغاز شود و در جامعه گسیل یابد و مسئولیت در نظام جمهوری اسلامی ایران امانتی سنگین برای خدمت به مردم است. \r\n وی با اشاره به خدمات انجام شده موفق بسیج ناحیه خلخال در بخش خورش رستم خلخال ادامه داد: برای ارتقای سطح اداره و کارکنان عزل و نصب ها مهم نیست بلکه مهم خدمت به مردم و تلاش برای ارتقای سطح خدمات رسانی است. \r\n فرمانده سپاه ناحیه خلخال تصریح کرد: انتظار می رود خدمات بسیج که با نام مقدس امام خمینی (ره) در یادها زنده مانده همچنان با سخت کوشی ادامه داشته باشد. \r\n کریمی با توسل به رهنمود های امام راحل از مسئول جدید ناحیه هشجین خواست تا با تلاش و پشتکار و تعامل با مردم و مسئولان برای خدمت هر چه صادقانه و در شان مردم هشجین تلاش های خود را به کار گیرد. \r\n در این مراسم که با حضور مسئولان محلی و شهرستانی برگزار شد از زحمات شهرام قنبری تجلیل و علی طاهری به سمت مسئول جدید سپاه هشجین منصوب شد. \r\n همچنین با حکمی از سوی فرماندهی سپاه ناحیه خلخال شهرام قنبری به سمت مسئول بسیج دانش آموزی بخش خورش رستم معرفی و از زحمات مسئول قبلی تجلیل شد. \r\n انتهای خبر/03
3,منویات مقام معظم رهبری سرلوحه کار نهاد انقلابی بسیج است \r\n به گزارش خبرگزاری تسنیم از سقز ، سرهنگ حق رضا نادرپناه ظهر امروز در مراسم افتتاح پایگاه مقاومت بسیج بیمه ایران در سقز، بسیج را یکی از نیروهای مخلص مردمی دانست و اظهار داشت: بسیج که از رویش های ناب انقلاب اسلامی است همواره در مسیر خدمت به آرمان های انقلاب اسلامی حرکت کرده است. \r\n\r\n وی با اشاره به مردمی بودن بسیج و حرکت این نهاد انقلابی در مسیر آرمان های انقلاب و نظام گفت: اگر فرهنگ والای بسیجی در جامعه ما وجود نداشت، دشمنان به راحتی این انقلاب را از ما می گرفتند. \r\n\r\n جانشین فرمانده سپاه شهرستان سقز با بیان اینکه امروز بسیج در لایه های مختلف جامعه حضور دارد تصریح کرد: این نفوذ به معنی این است که بسیج نهادی مردمی بوده و سرلوحه کار در این نهاد انقلابی منویات مقام معظم رهبری است. \r\n\r\n وی گفت: امروز بسیج در ابعاد مختلف راه شهدا را ادامه می دهد و همیشه هم تلاش کرده که دستاوردهای نظام و آرمان های شهدا را در جامعه تبیین و دنبال کند. \r\n\r\n نادرپناه به عضویت افتخار آمیز طبقات مختلف مردم اعم از کارمند و بازاری در بسیج اشاره کرد و افزود: همه باید تلاش کنیم ارتش بیست میلیونی مورد نظر امام راحل(ره) تحقق یابد. \r\n\r\n وی، راه اندازی پایگاه های مقاومت را یکی از مسیرهای دانست که از آن طریق می توان در جهت پاسداری از دستاوردهای انقلاب حمایت و حفاظت کرد. \r\n\r\n وی با اشاره به اینکه در حال حاضر 15 پایگاه مقاومت بسیج در سطح کارمندی و کارگری در شهر سقز فعال است، بر همکاری سایر ادارات برای راه اندازی پایگاه های مقاومت برای اشاعه فرهنگ بسیج در جامعه تأکید کرد. \r\n\r\n انتهای پیام/ ر
3,تاجیک: روایت میدانی فتنه محاکمه علنی سران فتنه است \r\n جواد تاجیک مسئول قرارگاه نور سازمان بسیج دانشجویی در گفت وگو با خبرنگار فرهنگی خبرگزاری فارس به تاثیر ایجاد روایت میدانی فتنه اشاره کرد و گفت: راه اندازی روایت میدانی فتنه اهمیتش کمتر از راهیان نور نیست و زمینه آن نیز فراهم است. هر جایی هم که اقدامی انجام شد و صدای دشمن در آمد، معلوم است که کار ما درست بوده است. \r\n\r\n * روایت میدانی فتنه کم اهمیت تر از راهیان نور است \r\n\r\n وی افزود: همین کاروان روایت فتنه که راه افتاد، یکی از سران فتنه واکنش نشان داد. زیرا این افراد می ترسند که این حوادث یادآوری و مرور شود و دلشان می خواهد که از حافظه تاریخی ملت پاک شود. از این جهت می گویم که روایت میدانی فتنه کم اهمیت تر از راهیان نور نیست به این دلیل است که هر سال یاد آن را زنده می کند و کاری که راهیان نور می کند این است که حماسه مردم و خباثت دشمن را روشن می کند و می تواند برای آینده انقلاب یک تجربه محسوب شود. این اتفاق نیز(روایت میدانی فتنه) همین دستاورد را خواهد داشت. \r\n\r\n *روشن گری حول فتنه 88 مجاهدت است \r\n\r\n تاجیک گفت: دشمن می خواهد حوادث سال 88 از ذهن مردم به مرور پاک شود و اگر اینگونه رفتار نشود و عمارگونه وارد میدان نشویم به مرور به مقصودشان خواهند رسید. اگر وارد میدان شویم و چراغ را دست بگیریم و برای روشن گری مردم راه را روشن کنیم این عمل اجر جهاد را خواهد داشت و مجاهدت است، یعنی هرکاری که مقابل خواست دشمن باشد و در آن تلاش و نیت صادقانه وجود داشته باشد جهاد است و ان شاالله اتفاق بزرگی صورت بگیرد و برکت پیدا کند. \r\n\r\n * روایت میدانی فتنه محاکمه علنی سران فتنه است \r\n\r\n وی در پایان گفت: به نظرم باید تاریخ شفاهی آن روزها از دل همه کسانی که در میدان بودند و حوادث را دیدند استخراج شود. اگر روایت میدانی فتنه گسترش یابد روح شهدای فتنه شاد خواهد شد، با توجه به اینکه محاکمه سران فتنه بنا به دلایل و مصلحت هایی محقق نشده است، اما روایت میدانی فتنه ، محاکمه علنی سران فتنه در دادگاه اذهان عمومی است. \r\n\r\n انتهای پیام/و
3,تطهیر سران فتنه و درخواست رفع حصر آنان نوعی منگولیسم سیاسی و عقب افتادگی ذهنی است \r\n حجت الاسلام حاج علی اکبری، نماینده مقام معظم رهبری در اتحادیه انجمن های اسلامی دانش آموزان در گفتگو با سایت مرآت با اشاره به معرفی برخی از موثرین فتنه از سوی دولت به عنوان وزرای پیشنهادی ، گفت: متاسفانه برخی اشخاص با سهل انگاری و تسامح زمینه را برای فتنه گران فراهم می کنند. \r\n\r\n وی با بیان اینکه جرائم سران فتنه جرائمی قابل بخشش و تطهیر نیست، تلاش برخی افراد برای تطهیر سران فتنه را نوعی منگولیسم سیاسی و عقب افتادگی ذهنی دانست و افزود: حکم حصر خانگی حکایت از سماحت و بزرگی رهبر و ملت ایران دارد که برخی از این بزرگی سوء استفاده می کنند. \r\n\r\n حاجی علی اکبری با اشاره به اینکه در فتنه 88 فرصت تاریخی حضور 85 درصدی مردم تبدیل به یک تهدید تاریخی شد، تصریح کرد: فتنه 88 خسارت های بزرگی را چه از لحاظ اجتماعی، سیاسی و اقتصادی برای ملت ایران در بر داشت. \r\n\r\n نماینده رهبری در انجمن های اسلامی، 9 دی را نماد بصیرت و ولایت مداری مردم ایران عنوان کرد و گفت:9دی باطل السحر فتنه 88 و میخ آخر ملت ایران بر تابوت فتنه بود. \r\n\r\n مراقبت از جریان نفاق، صیانت از پست های کلیدی، مراقبت از دانشگاه ها و مراقبت از جریان تعلیم و تربیت ،درس های فتنه 88 به مردم و نظام بود که علی اکبری به آن اشاره و خاطر نشان کرد: متاسفانه هنوز برخی ها از خواب خرگوشی بیدار نشده اند،آیا آنان منتظر سیلی دیگری هستند؟ \r\n\r\n انتهای پیام/
3,دانشجویان پیگیری محاکمه سران فتنه را از شمخانی طلب می کنند \r\n به گزارش خبرنگار گروه دانشگاه خبرگزاری فارس ، ناصر آراسته، دبیر شورای تبیین مواضع بسیج دانشجویی کشور در نشست خبری رونمایی از کیفرخواست حقوقی محاکمه سران فتنه که عصر امروز در سازمان بسیج دانشجویی برگزار شد، اظهار داشت: ما دبیر شورای عالی امنیت ملی را مکلف به پیگیری محاکمه سران فتنه می دانیم. \r\n\r\n وی افزود: 5 سال از مطالبه به حق مردم ایران که در 9 دی 88 مطرح شد، می گذرد و این مطالبه هنوز بر زمین مانده است و ما به تمام مسئولان یادآور می شویم که به این مطالبه مردم جامعه عمل بپوشاند و قانون اساسی را در رابطه با سران فتنه اجرا کند. \r\n\r\n این فعال دانشجویی تصریح کرد: مهمترین خواسته مردم در 9 دی محاکمه سران فتنه بود که این موضوع را نیز بدون واسطه بیان کردند. \r\n\r\n آراسته تصریح کرد: در همین راستا کیفرخواست حقوقی محاکمه سران فتنه به دبیر شورای عالی امنیت ملی تقدیم می شود. طبیعی است که محاکمه سران فتنه به دست قوه قضائیه باید صورت بگیرد و ما پیگیری این موضوع را از آقای شمخانی طلب می کنیم. \r\n\r\n انتهای پیام/
3,ملت ایران ابهت پوشالی آمریکا و اسرائیل را شکست \r\n به گزارش خبرگزاری حوزه از کاشان، حجت الاسلام محمود فقیهی، در حاشیه سفر به شهرستان کاشان، در گفتگو با خبرنگاران با تقدیر از حضور حماسی مردم در راهپیمایی 22 بهمن، گفت: حضور با صلابت مردم در صحنه های انقلاب، توطئه های دشمن را خنثی و کشور را بیمه می کند . \r\n\r\n وی افزود: حضور باشکوه مردم در راهپیمایی 22 بهمن پیام مهمی به استکبار جهانی بود که ملت سرافراز ایران با وجود تهدیدها و تحریم ها هیچ گاه زیر بار ظلم و ستم نخواهد رفت و با تمام قوا و در همه شرایط از آرمان های انقلاب اسلامی دفاع خواهد کرد . \r\n\r\n مدیر کل تبلیغات اسلامی استان اصفهان تصریح کرد: این حضور، به مسئولان و مدیران کشورنیز انگیزه ای مضاعف برای خدمت رسانی بخشید . \r\n\r\n حجت الاسلام فقیهی با اشاره به دستاوردهای انقلاب اسلامی خاطر نشان کرد: بزرگترین دستاورد انقلاب اسلامی، شکست ابهت پوشالی و دروغین استکبار جهانی بویژه آمریکا و اسرائیل است . \r\n\r\n وی افزود: انقلاب اسلامی سبب بیداری و خودباوری ملت های ستمدیده و مظلوم جهان شد، به گونه ای که هم اکنون حزب الله لبنان در مقابل اسرائیل ایستاده و شکست های پی در پی را به این رژیم غاصب تحمیل می کند. \r\n\r\n انتهای پیام
3,رحماندوست: حضور راویان فتنه از فراموشی جلوگیری می کند/ اهالی قلم نیاز به تلنگر دارند \r\n مجتبی رحماندوست نماینده مردم تهران در مجلس شورای اسلامی در گفت وگو با خبرنگار کتاب و ادبیات خبرگزاری فارس ، به دلیل عدم خلق اثر در خور درباره فتنه 88 اشاره کرد و گفت: اگر نخواهیم دیگران را متهم کنیم، بنده خودم هم از زمره کسانی هستم که وظیفه داشتم در زمینه ادبیات فتنه باید اثر خلق می کردم. \r\n\r\n *هنوز گرد و غبار فتنه ننشسته تا اثری خلق شود \r\n\r\n وی افزود: شاید جریان فتنه بعد از اینکه می خوابد، برای افراد و نویسنده ها مانند کسانی است که بعد از خروج از سینما کمی چشم هایشان را مالش می دهند تا بتوانند فضای روشن بیرون را در قیاس با فضای تاریک سالن سینما ببینند. مانند فضای غبار آلود شاید هنوز غبارها ننشسته تا اهالی قلم بتوانند درست ببینند. در عین حال اهالی قلم مانند مردانی که در وسط میدان فتنه و 9 دی حضور داشتند، نیستند که همه وسط بوده باشند، بلکه خالقان آثار ادبی در هر کشوری یک طیف هستند و شاید گرد و غبار ننشسته و نتوانند درست تشخیص دهند. البته عده ای هم تنبلی کرده اند و کار نکرده اند. \r\n\r\n *با جلسات مختلف باید به اهالی قلم تلنگر زد \r\n\r\n رحماندوست گفت: باید با جلسات مختلف به اهالی قلم و ادبیات انقلاب اسلامی تلنگر زد که زودتر بجنبید، تاسیس دفتر هنر و ادبیات جمهوری اسلامی نیز می تواند به شکل گیری این جریان کمک کند. \r\n\r\n وی به نسبت ادبیات فتنه و ادبیات پایداری اشاره کرد و گفت: ادبیات فتنه و ادبیات پایداری را با هم مرتبط نمی دانم. زیرا ادبیات فتنه یک فضای غبار آلودی را باید ترسیم کند و در حقیقت حرکت کردن در تاریکی است، اما ادبیات پایداری و دفاع مقدس کاملا روشن بود و دشمن از روبرو با آتش داغ و سنگین کشتار کننده علیه ملت ما بعلاوه اینکه تمام عالم طرف و همراه دشمن ما بود بر ما هجوم آورده بود. \r\n\r\n رحماندوشت اضافه کرد: در دوران دفاع مقدس ما در برابر دشمنی مشخص ایستاده بودیم ولی در فتنه همانطور که از اسم آن پیداست و بنا به تعبیر حضرت علی (ع)، در فتنه بخشی از حق و بخشی از باطل با هم آمیخته می شود تا کسی که می خواهد از باطل میوه چینی کند به مقصود خود برسد. البته نمی توان گفت که هیچ نقطه اشتراکی نداشتند ولی دو فضای متفاوت بود. \r\n\r\n *برای جلوگیری از فراموشی فتنه، جریان راویان فتنه موثر است \r\n\r\n وی در پایان گفت: خدا رو شکر مسئله فتنه بعد از آن در کشور جدی گرفته شده است و به عنوان خط قرمز تلقی شده است، که البته بعضی ها لاغر و ضعیف با آن برخورد کرده اند. از همین رو راه اندازی جریانی مانند راهیان نور برای فتنه تحت عنوانی چون راویان فتنه می تواند از فراموش شدن این مسئله در اذهان جلوگیری کند ولی باید روی این مسئله بیشتر فکر شود. \r\n\r\n انتهای پیام/و
3,حزب اعتدال و توسعه در تفکر سیاسی خود اصولگرایی و اصلاح طلبی را نفی نمی کند \r\n به گزارش خبرنگار حوزه احزاب خبرگزاری فارس ، محمدباقر نوبخت دبیرکل حزب اعتدال و توسعه امروز (چهارشنبه) در ضیافت وحدت احزاب اسلامی کشورهای جهان در تهران اظهارداشت: سابقه تحزب گرایی در ایران به یک قرن پیش برمی گردد. \r\n\r\n وی افزود: احزابی که امروز در جمهوری اسلامی ایران فعال هستند عمدتاً متولد پیروزی انقلاب اسلامی هستند. \r\n\r\n دبیرکل حزب اعتدال و توسعه در ادامه به سابقه فعالیت حزب مؤتلفه اسلامی اشاره کرد و گفت: مؤتلفه اسلامی از احزاب ریشه دار و اصیل پس از پیروزی انقلاب اسلامی است و به طور کلی احزاب ایران از نظر گرایش به دو گروه اصولگرا و اصلاح طلب قابل تقسیم هستند. \r\n\r\n نوبخت ادامه داد: با وجود تنوع سلایق بین دو مجموعه احزاب اصولگرا و اصلاح طلب نقاط مشترک آنان پایبندی و اعتقاد عمیق به مضامین و مفاهیم اسلام است و همه این احزاب ولایت فقیه را محور فعالیت خود قرار می دهند. \r\n\r\n وی به تفکر سیاسی حزب تحت اختیار خود اشاره و تصریح کرد: در میان دو جریان اصولگرایی و اصلاح طلبی جریان میانه ای وجود دارد که حزب اعتدال و توسعه بر این جغرافیا قرار گرفته است یعنی ما در مرام خود نه اصولگرایی و نه اصلاح طلبی را نفی نمی کنیم. \r\n\r\n دبیرکل حزب اعتدال و توسعه ادامه داد: بر این اصل معتقد هستیم که اگر جریان مدیریت کشور را به دست بگیریم برای اداره کشور از احزاب اصولگرا و اصلاح طلب دعوت خواهیم کرد. \r\n\r\n نوبخت خاطرنشان کرد: حزب اعتدال و توسعه در انتخابات ریاست جمهوری سال گذشته ویژگی های یک کاندیدای مناسب را در آقای روحانی دید به همین جهت به همراه جمعی از احزاب دیگر از حجت الاسلام روحانی برای کاندیداتوری دعوت کرد و آقای روحانی نیز این دعوت را پذیرفت. \r\n\r\n وی اضافه کرد: تعدادی از احزاب اصلاح طلب و اصولگرا در جریان انتخابات ریاست جمهوری سال گذشته حزب اعتدال و توسعه را همراهی کردند به همین جهت امروز در امور اجرایی با معیار شایسته گزینی از اصلاح طلبان و اصولگرایان بدون توجه به معیار سیاسی استفاده کرده و آنان با ما همکاری می کنند. \r\n\r\n دبیرکل حزب اعتدال و توسعه در ادامه به نشست احزاب کشورهای اسلامی اشاره و گفت: معتقدم این اجلاس بسیار مبارک با یک مشکل و با یک موقعیت استثنایی مواجه است و آن هجومی است که به اسلام عزیز در این مرحله وارد شده است. \r\n\r\n ادامه دارد...
3,شورای هماهنگی اصلاح طلبان باید بازتعریف شود \r\n رضا قاسمپور ظهر پنجشنبه در جمع خبرنگاران با بیان اینکه شورای هماهنگی اصلاح طلبان از 20 حزب و تشکل سیاسی اصولگرا تشکیل شده است، وجود تعاریف متفاوت از این شورا را در کشور و شهرستانها را یادآور شد و افزود: تلاش برای یکپارچیکی طیف های اصلاح طلبان در این رستا است و حزب اراده ملت ایران در این راستا در استان گام برمی دارد از حرکت های انفرادی پرهیز می کند. \r\n\r\n وی حرکت بر حول محور برنامه ریزهای شورای هماهنگی اصلاح طلبان را اولویت حزب حاما درر انتخابات سال آینده مجلس عنوان کرد و ادامه داد: در صئورت عدم توافق بر روسی گزینه مورد نظر حزب حاما به تنهایی لیست خواهند شد. \r\n\r\n دبیر حزب حاما شاخه زنجان با بیان اینکه تلاش برای انسجام و یکپارچگی اصلاح طلبان و ایجاد اجماع و اتفاق نظر سیاست کلی حاما است افزود: حزب اراده ملت ایران حاما برای معرفی گزینه مورد نظر خود در انتخابات اتی مجلس شورای اسلامی در حال برنامه ریزی است. \r\n\r\n قاسمپور با بیان اینکه زنجان همواره قطب نمای سیاسی کشور است و از ابتدا شهر سیاسی بوده است افزود: وجود تفکرات و نظرات مختلف در یک چارچوب سیاسی همواره وجود داشته است ولی متاسفانه برخی از دوستان اصلاح طلب در زنجان خود را پدر خوانده اصلاحات می دانند و مقد اری در مسیر انحصار طلبی هستند. \r\n\r\n وی گفت: تدبیر و امید یک روش و اصلاحات یک گفتمان است و اصلاح طلبان به دنبال اداره عقلانی کشور هستند. \r\n\r\n قاسمپور با بیان اینکه این حزب در شورای هماهنگی اصلاح طلبان حضور مستمر و فعال دارد، حاما را تنها حزب فعال و مجوز دار رسمی در سطح استان زنجان معرفی کرد . \r\n\r\n وی لزوم بازتعریف شورای هماهنگی اصلاح طلبان با محوریت احزاب و گرئوهای سیاسی اصلاح طلب به چهرهای مستقل در داخل شورای هماهنگی اصلاح طلب پیشنهاد کرد روند فعالیت سیاسی خود را در قالب تشکیل یک تشکل سیاسی جدید پیگیری کنند. \r\n\r\n دبیر حزب حاما شاخه زنجان با بیان اینکه حزب حاما در زنجان از دو ماه پیش مجوز فعالیت رسمی خود را دریافت کرده است افزود: این حزب هم اکنون 200 عضو عادی و فعال، 17 عضو اصلی با شش عضو علی البدل و دو بازرس با یک علی البدل دارد . \r\n\r\n قاسمپور با تاکید بر اینکه حزب خححاما به عهیچ وجه مطالبه شخصی و گروهی از شخص مدیریت عالی استان و مجموعه مدیرتی و اجرایی استان دارد، توسعه و پیشرف استان در بخش های استنان را مطلبه اصلی این حزب عنوان کرد افزود: حاما تنها حزبی محسوب می شود که از زنجان برخواست و به کل کشور تسری یافت . \r\n\r\n دبیر حزب حاما شاخه زنجان گفت: این حزب در سال جاری در سطح این استان دیدارهای مختلفی با مسئولان سیاسی، شهری، احزاب اصلاح طلب و امام جمعه زنجان داشته است . \r\n\r\n قاسمپور با بیان اینکه قانون اساسی چراغ راهنما و عقلانیت موتور محرکه این حزب محسوب می شود ادامه داد: این حزب در تلاش برای نقد سازنده دولت و کمک به دولتمردان برای تسریع در پیشرفت و توسعه است. \r\n\r\n دبیر حزب حاما شاخه زنجان گفت: این حزب هم اکنون برای کسب رای در انتخابات آتی مجلس شورای اسلامی برنامه ریزی می کند . \r\n\r\n قاسمپور افزود: در معرفی گزینه مورد نظر این حزب با اصلاح طلبان همراه خواهد بود، اما اگر دیگر احزاب در معرفی گزینه مناسب تعلل کنند، به تنهایی وارد عرصه شده و گزینه مورد نظر خود را معرفی خواهد کرد . \r\n دبیر حزب حاما شاخه زنجان گفت: فعالان حاما خرد جمعی، عقلانیت و تدبیر را تنها راه پیروزی در انتخابات آتی تلقی و خود را در ذیل شورای هماهنگی اصلاح طلبان تعریف می کنند. \r\n\r\n قاسمپور با یادآوری موضعه گیری اصلاح طلبان در خصوص آیت الله هاشمی بعد از دو خرداد سال 76 افزود: متاسفانه بعد از انتخابات سال 76 نوعی غرور کاذب در بین جبهه مشارکت و سازمان مجاهدید ایجاد شد و فکر کردند مردم همیشه دنباله رو آنان هستندوکوپن آقای هاشمی سوخته و ایشان را در مقاطعی تخریب کردند. \r\n\r\n وی با تاکید براینکه آقای هاشمی از واقعیت و استوانه های نظام هستند، وجود طرفدارن زیاد در هر دو طیف سیاسی اصلاح طلب و اصولگرا را از مهمترین عواملی دانست که در راستای حضور بانشاط و سرزنده شخص آقای هاشمی در عرصه سیاست تاثیر داشته است افزود: یکی از اشتباهات اصلاح طلبان در عرصه سیاسی، اشتباه در مورد نوع برخورد و تعامل با شخص آقای هاشمی که فردی معتدل هستند بود.
